country_name,date,parameter,product,value,unit
Lithuania,3/1/2010,Net Electricity Production,Combustible Renewables,14.299,GWh
Lithuania,3/1/2010,Net Electricity Production,Hydro,148.603,GWh
Lithuania,3/1/2010,Net Electricity Production,Wind,18.583,GWh
Lithuania,3/1/2010,Net Electricity Production,Not Specified,20.083,GWh
Lithuania,3/1/2010,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",181.485,GWh
Lithuania,3/1/2010,Total Imports,Electricity,582,GWh
Lithuania,3/1/2010,Total Exports,Electricity,177.162,GWh
Lithuania,3/1/2010,Used for pumped storage,Electricity,125.754,GWh
Lithuania,3/1/2010,Distribution Losses,Electricity,84.266,GWh
Lithuania,3/1/2010,Final Consumption (Calculated),Electricity,769.238,GWh
Luxembourg,3/1/2010,Net Electricity Production,Electricity,383.189,GWh
Luxembourg,3/1/2010,Net Electricity Production,Nuclear,0,GWh
Luxembourg,3/1/2010,Net Electricity Production,Total Combustible Fuels,265.265,GWh
Luxembourg,3/1/2010,Net Electricity Production,"Coal, Peat and Manufactured Gases",0,GWh
Luxembourg,3/1/2010,Net Electricity Production,Oil and Petroleum Products,0.046,GWh
Luxembourg,3/1/2010,Net Electricity Production,Natural Gas,253.857,GWh
Luxembourg,3/1/2010,Net Electricity Production,Combustible Renewables,7.325,GWh
Luxembourg,3/1/2010,Net Electricity Production,Other Combustible Non-Renewables,4.037,GWh
Luxembourg,3/1/2010,Net Electricity Production,Hydro,108.212,GWh
Luxembourg,3/1/2010,Net Electricity Production,Wind,7.716,GWh
Luxembourg,3/1/2010,Net Electricity Production,Solar,1.995,GWh
Luxembourg,3/1/2010,Net Electricity Production,Geothermal,0,GWh
Luxembourg,3/1/2010,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",125.248,GWh
Luxembourg,3/1/2010,Total Imports,Electricity,613.689,GWh
Luxembourg,3/1/2010,Total Exports,Electricity,260.893,GWh
Luxembourg,3/1/2010,Used for pumped storage,Electricity,140.937,GWh
Luxembourg,3/1/2010,Distribution Losses,Electricity,11.235,GWh
Luxembourg,3/1/2010,Final Consumption (Calculated),Electricity,583.813,GWh
Mexico,3/1/2010,Net Electricity Production,Electricity,21212.507,GWh
Mexico,3/1/2010,Net Electricity Production,Nuclear,699.208,GWh
Mexico,3/1/2010,Net Electricity Production,Total Combustible Fuels,17813.131,GWh
Mexico,3/1/2010,Net Electricity Production,"Coal, Peat and Manufactured Gases",2559.854,GWh
Mexico,3/1/2010,Net Electricity Production,Oil and Petroleum Products,3535.599,GWh
Mexico,3/1/2010,Net Electricity Production,Natural Gas,11656.129,GWh
Mexico,3/1/2010,Net Electricity Production,Combustible Renewables,57.76,GWh
Mexico,3/1/2010,Net Electricity Production,Other Combustible Non-Renewables,3.79,GWh
Mexico,3/1/2010,Net Electricity Production,Hydro,2068.135,GWh
Mexico,3/1/2010,Net Electricity Production,Wind,103.06,GWh
Mexico,3/1/2010,Net Electricity Production,Solar,2.894,GWh
Mexico,3/1/2010,Net Electricity Production,Geothermal,526.079,GWh
Mexico,3/1/2010,Net Electricity Production,Not Specified,0,GWh
Mexico,3/1/2010,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",2757.928,GWh
Mexico,3/1/2010,Total Imports,Electricity,16.751,GWh
Mexico,3/1/2010,Total Exports,Electricity,163.406,GWh
Mexico,3/1/2010,Distribution Losses,Electricity,3531.998,GWh
Mexico,3/1/2010,Final Consumption (Calculated),Electricity,17533.854,GWh
Netherlands,3/1/2010,Net Electricity Production,Electricity,10780.194,GWh
Netherlands,3/1/2010,Net Electricity Production,Nuclear,363.962,GWh
Netherlands,3/1/2010,Net Electricity Production,Total Combustible Fuels,9954.532,GWh
Netherlands,3/1/2010,Net Electricity Production,"Coal, Peat and Manufactured Gases",2265.762,GWh
Netherlands,3/1/2010,Net Electricity Production,Oil and Petroleum Products,104.184,GWh
Netherlands,3/1/2010,Net Electricity Production,Natural Gas,6837.144,GWh
Netherlands,3/1/2010,Net Electricity Production,Combustible Renewables,611.645,GWh
Netherlands,3/1/2010,Net Electricity Production,Other Combustible Non-Renewables,135.798,GWh
Netherlands,3/1/2010,Net Electricity Production,Hydro,14,GWh
Netherlands,3/1/2010,Net Electricity Production,Wind,429.938,GWh
Netherlands,3/1/2010,Net Electricity Production,Solar,3.467,GWh
Netherlands,3/1/2010,Net Electricity Production,Geothermal,0,GWh
Netherlands,3/1/2010,Net Electricity Production,Not Specified,14.296,GWh
Netherlands,3/1/2010,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",1059.05,GWh
Netherlands,3/1/2010,Total Imports,Electricity,687.956,GWh
Netherlands,3/1/2010,Total Exports,Electricity,1177.908,GWh
Netherlands,3/1/2010,Distribution Losses,Electricity,493.223,GWh
Netherlands,3/1/2010,Final Consumption (Calculated),Electricity,9797.02,GWh
New Zealand,3/1/2010,Net Electricity Production,Electricity,3584.576,GWh
New Zealand,3/1/2010,Net Electricity Production,Total Combustible Fuels,1205.563,GWh
New Zealand,3/1/2010,Net Electricity Production,"Coal, Peat and Manufactured Gases",266.658,GWh
New Zealand,3/1/2010,Net Electricity Production,Natural Gas,879.026,GWh
New Zealand,3/1/2010,Net Electricity Production,Combustible Renewables,59.879,GWh
New Zealand,3/1/2010,Net Electricity Production,Other Combustible Non-Renewables,0,GWh
New Zealand,3/1/2010,Net Electricity Production,Hydro,1728.709,GWh
New Zealand,3/1/2010,Net Electricity Production,Wind,176.618,GWh
New Zealand,3/1/2010,Net Electricity Production,Solar,0.334,GWh
New Zealand,3/1/2010,Net Electricity Production,Geothermal,468.589,GWh
New Zealand,3/1/2010,Net Electricity Production,Not Specified,4.763,GWh
New Zealand,3/1/2010,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",2434.129,GWh
New Zealand,3/1/2010,Total Imports,Electricity,0,GWh
New Zealand,3/1/2010,Total Exports,Electricity,0,GWh
New Zealand,3/1/2010,Used for pumped storage,Electricity,0,GWh
New Zealand,3/1/2010,Distribution Losses,Electricity,254.797,GWh
New Zealand,3/1/2010,Final Consumption (Calculated),Electricity,3329.78,GWh
Norway,3/1/2010,Net Electricity Production,Electricity,11166.008,GWh
Norway,3/1/2010,Net Electricity Production,Total Combustible Fuels,573.988,GWh
Norway,3/1/2010,Net Electricity Production,"Coal, Peat and Manufactured Gases",14.153,GWh
Norway,3/1/2010,Net Electricity Production,Oil and Petroleum Products,3.25,GWh
Norway,3/1/2010,Net Electricity Production,Natural Gas,510.037,GWh
Norway,3/1/2010,Net Electricity Production,Combustible Renewables,37.113,GWh
Norway,3/1/2010,Net Electricity Production,Other Combustible Non-Renewables,10.274,GWh
Norway,3/1/2010,Net Electricity Production,Hydro,10498.838,GWh
Norway,3/1/2010,Net Electricity Production,Wind,82.683,GWh
Norway,3/1/2010,Net Electricity Production,Not Specified,10.5,GWh
Norway,3/1/2010,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",10618.634,GWh
Norway,3/1/2010,Total Imports,Electricity,1448.184,GWh
Norway,3/1/2010,Total Exports,Electricity,150.958,GWh
Norway,3/1/2010,Used for pumped storage,Electricity,53.093,GWh
Norway,3/1/2010,Distribution Losses,Electricity,874.245,GWh
Norway,3/1/2010,Final Consumption (Calculated),Electricity,11535.898,GWh
Poland,3/1/2010,Net Electricity Production,Electricity,12550.483,GWh
Poland,3/1/2010,Net Electricity Production,Total Combustible Fuels,12073.978,GWh
Poland,3/1/2010,Net Electricity Production,"Coal, Peat and Manufactured Gases",10923.922,GWh
Poland,3/1/2010,Net Electricity Production,Oil and Petroleum Products,229.131,GWh
Poland,3/1/2010,Net Electricity Production,Natural Gas,430.934,GWh
Poland,3/1/2010,Net Electricity Production,Combustible Renewables,486.426,GWh
Poland,3/1/2010,Net Electricity Production,Other Combustible Non-Renewables,3.565,GWh
Poland,3/1/2010,Net Electricity Production,Hydro,318.196,GWh
Poland,3/1/2010,Net Electricity Production,Wind,151.643,GWh
Poland,3/1/2010,Net Electricity Production,Solar,0,GWh
Poland,3/1/2010,Net Electricity Production,Geothermal,0,GWh
Poland,3/1/2010,Net Electricity Production,Not Specified,6.667,GWh
Poland,3/1/2010,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",956.265,GWh
Poland,3/1/2010,Total Imports,Electricity,648,GWh
Poland,3/1/2010,Total Exports,Electricity,806,GWh
Poland,3/1/2010,Used for pumped storage,Electricity,76.146,GWh
Poland,3/1/2010,Distribution Losses,Electricity,1044.677,GWh
Poland,3/1/2010,Final Consumption (Calculated),Electricity,11271.66,GWh
Portugal,3/1/2010,Net Electricity Production,Electricity,4341.935,GWh
Portugal,3/1/2010,Net Electricity Production,Nuclear,0,GWh
Portugal,3/1/2010,Net Electricity Production,Total Combustible Fuels,1085.811,GWh
Portugal,3/1/2010,Net Electricity Production,"Coal, Peat and Manufactured Gases",275.823,GWh
Portugal,3/1/2010,Net Electricity Production,Oil and Petroleum Products,116.856,GWh
Portugal,3/1/2010,Net Electricity Production,Natural Gas,578.84,GWh
Portugal,3/1/2010,Net Electricity Production,Combustible Renewables,101.588,GWh
Portugal,3/1/2010,Net Electricity Production,Other Combustible Non-Renewables,12.703,GWh
Portugal,3/1/2010,Net Electricity Production,Hydro,2306.628,GWh
Portugal,3/1/2010,Net Electricity Production,Wind,919.74,GWh
Portugal,3/1/2010,Net Electricity Production,Solar,15.006,GWh
Portugal,3/1/2010,Net Electricity Production,Geothermal,14.5,GWh
Portugal,3/1/2010,Net Electricity Production,Not Specified,0.25,GWh
Portugal,3/1/2010,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",3357.462,GWh
Portugal,3/1/2010,Total Imports,Electricity,389.134,GWh
Portugal,3/1/2010,Total Exports,Electricity,356.888,GWh
Portugal,3/1/2010,Used for pumped storage,Electricity,42.667,GWh
Portugal,3/1/2010,Distribution Losses,Electricity,372.742,GWh
Portugal,3/1/2010,Final Consumption (Calculated),Electricity,3958.773,GWh
Slovak Republic,3/1/2010,Net Electricity Production,Electricity,2312.532,GWh
Slovak Republic,3/1/2010,Net Electricity Production,Nuclear,1221.245,GWh
Slovak Republic,3/1/2010,Net Electricity Production,Total Combustible Fuels,631.266,GWh
Slovak Republic,3/1/2010,Net Electricity Production,"Coal, Peat and Manufactured Gases",340.143,GWh
Slovak Republic,3/1/2010,Net Electricity Production,Oil and Petroleum Products,50.021,GWh
Slovak Republic,3/1/2010,Net Electricity Production,Natural Gas,183.911,GWh
Slovak Republic,3/1/2010,Net Electricity Production,Combustible Renewables,55.19,GWh
Slovak Republic,3/1/2010,Net Electricity Production,Other Combustible Non-Renewables,2.001,GWh
Slovak Republic,3/1/2010,Net Electricity Production,Hydro,454.652,GWh
Slovak Republic,3/1/2010,Net Electricity Production,Wind,0.5,GWh
Slovak Republic,3/1/2010,Net Electricity Production,Solar,1.535,GWh
Slovak Republic,3/1/2010,Net Electricity Production,Not Specified,3.333,GWh
Slovak Republic,3/1/2010,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",511.877,GWh
Slovak Republic,3/1/2010,Total Imports,Electricity,650.002,GWh
Slovak Republic,3/1/2010,Total Exports,Electricity,583.093,GWh
Slovak Republic,3/1/2010,Used for pumped storage,Electricity,43.688,GWh
Slovak Republic,3/1/2010,Distribution Losses,Electricity,77.547,GWh
Slovak Republic,3/1/2010,Final Consumption (Calculated),Electricity,2258.205,GWh
Slovenia,3/1/2010,Net Electricity Production,Electricity,1382.851,GWh
Slovenia,3/1/2010,Net Electricity Production,Nuclear,517,GWh
Slovenia,3/1/2010,Net Electricity Production,Total Combustible Fuels,556.898,GWh
Slovenia,3/1/2010,Net Electricity Production,"Coal, Peat and Manufactured Gases",485.393,GWh
Slovenia,3/1/2010,Net Electricity Production,Oil and Petroleum Products,0.734,GWh
Slovenia,3/1/2010,Net Electricity Production,Natural Gas,50.302,GWh
Slovenia,3/1/2010,Net Electricity Production,Combustible Renewables,20.011,GWh
Slovenia,3/1/2010,Net Electricity Production,Other Combustible Non-Renewables,0.459,GWh
Slovenia,3/1/2010,Net Electricity Production,Hydro,307.823,GWh
Slovenia,3/1/2010,Net Electricity Production,Wind,0,GWh
Slovenia,3/1/2010,Net Electricity Production,Solar,1.13,GWh
Slovenia,3/1/2010,Net Electricity Production,Not Specified,0,GWh
Slovenia,3/1/2010,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",328.964,GWh
Slovenia,3/1/2010,Total Imports,Electricity,766.786,GWh
Slovenia,3/1/2010,Total Exports,Electricity,1001.113,GWh
Slovenia,3/1/2010,Used for pumped storage,Electricity,16.272,GWh
Slovenia,3/1/2010,Distribution Losses,Electricity,87.985,GWh
Slovenia,3/1/2010,Final Consumption (Calculated),Electricity,1044.268,GWh
Spain,3/1/2010,Net Electricity Production,Electricity,25551.579,GWh
Spain,3/1/2010,Net Electricity Production,Nuclear,4876.137,GWh
Spain,3/1/2010,Net Electricity Production,Total Combustible Fuels,9355.646,GWh
Spain,3/1/2010,Net Electricity Production,"Coal, Peat and Manufactured Gases",1170.593,GWh
Spain,3/1/2010,Net Electricity Production,Oil and Petroleum Products,1383.201,GWh
Spain,3/1/2010,Net Electricity Production,Natural Gas,6486.065,GWh
Spain,3/1/2010,Net Electricity Production,Combustible Renewables,271.263,GWh
Spain,3/1/2010,Net Electricity Production,Other Combustible Non-Renewables,44.524,GWh
Spain,3/1/2010,Net Electricity Production,Hydro,6196.958,GWh
Spain,3/1/2010,Net Electricity Production,Wind,4600.57,GWh
Spain,3/1/2010,Net Electricity Production,Solar,510.351,GWh
Spain,3/1/2010,Net Electricity Production,Not Specified,11.917,GWh
Spain,3/1/2010,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",11579.142,GWh
Spain,3/1/2010,Total Imports,Electricity,473.927,GWh
Spain,3/1/2010,Total Exports,Electricity,1029.977,GWh
Spain,3/1/2010,Used for pumped storage,Electricity,617.645,GWh
Spain,3/1/2010,Distribution Losses,Electricity,2400.51,GWh
Spain,3/1/2010,Final Consumption (Calculated),Electricity,21977.373,GWh
Sweden,3/1/2010,Net Electricity Production,Electricity,12512.66,GWh
Sweden,3/1/2010,Net Electricity Production,Nuclear,5134.056,GWh
Sweden,3/1/2010,Net Electricity Production,Total Combustible Fuels,2185.34,GWh
Sweden,3/1/2010,Net Electricity Production,"Coal, Peat and Manufactured Gases",282.092,GWh
Sweden,3/1/2010,Net Electricity Production,Oil and Petroleum Products,187.077,GWh
Sweden,3/1/2010,Net Electricity Production,Natural Gas,303.393,GWh
Sweden,3/1/2010,Net Electricity Production,Combustible Renewables,1285.705,GWh
Sweden,3/1/2010,Net Electricity Production,Other Combustible Non-Renewables,127.073,GWh
Sweden,3/1/2010,Net Electricity Production,Hydro,4914.25,GWh
Sweden,3/1/2010,Net Electricity Production,Wind,278.117,GWh
Sweden,3/1/2010,Net Electricity Production,Solar,0.898,GWh
Sweden,3/1/2010,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",6478.97,GWh
Sweden,3/1/2010,Total Imports,Electricity,2076,GWh
Sweden,3/1/2010,Total Exports,Electricity,639.379,GWh
Sweden,3/1/2010,Used for pumped storage,Electricity,10.865,GWh
Sweden,3/1/2010,Distribution Losses,Electricity,961.706,GWh
Sweden,3/1/2010,Final Consumption (Calculated),Electricity,12976.71,GWh
Switzerland,3/1/2010,Net Electricity Production,Electricity,5025.254,GWh
Switzerland,3/1/2010,Net Electricity Production,Nuclear,2412,GWh
Switzerland,3/1/2010,Net Electricity Production,Total Combustible Fuels,283.678,GWh
Switzerland,3/1/2010,Net Electricity Production,Oil and Petroleum Products,5.477,GWh
Switzerland,3/1/2010,Net Electricity Production,Natural Gas,82.989,GWh
Switzerland,3/1/2010,Net Electricity Production,Combustible Renewables,102.966,GWh
Switzerland,3/1/2010,Net Electricity Production,Other Combustible Non-Renewables,92.245,GWh
Switzerland,3/1/2010,Net Electricity Production,Hydro,2318.505,GWh
Switzerland,3/1/2010,Net Electricity Production,Wind,3.083,GWh
Switzerland,3/1/2010,Net Electricity Production,Solar,7.988,GWh
Switzerland,3/1/2010,Net Electricity Production,Geothermal,0,GWh
Switzerland,3/1/2010,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",2432.542,GWh
Switzerland,3/1/2010,Total Imports,Electricity,3630.966,GWh
Switzerland,3/1/2010,Total Exports,Electricity,2682.971,GWh
Switzerland,3/1/2010,Used for pumped storage,Electricity,154.402,GWh
Switzerland,3/1/2010,Distribution Losses,Electricity,381.099,GWh
Switzerland,3/1/2010,Final Consumption (Calculated),Electricity,5437.747,GWh
Turkey,3/1/2010,Net Electricity Production,Electricity,16526.726,GWh
Turkey,3/1/2010,Net Electricity Production,Nuclear,0,GWh
Turkey,3/1/2010,Net Electricity Production,Total Combustible Fuels,10953.626,GWh
Turkey,3/1/2010,Net Electricity Production,"Coal, Peat and Manufactured Gases",3823.349,GWh
Turkey,3/1/2010,Net Electricity Production,Oil and Petroleum Products,168.913,GWh
Turkey,3/1/2010,Net Electricity Production,Natural Gas,6930.267,GWh
Turkey,3/1/2010,Net Electricity Production,Combustible Renewables,29.839,GWh
Turkey,3/1/2010,Net Electricity Production,Other Combustible Non-Renewables,1.258,GWh
Turkey,3/1/2010,Net Electricity Production,Hydro,5335.623,GWh
Turkey,3/1/2010,Net Electricity Production,Wind,187.762,GWh
Turkey,3/1/2010,Net Electricity Production,Solar,0,GWh
Turkey,3/1/2010,Net Electricity Production,Geothermal,40.632,GWh
Turkey,3/1/2010,Net Electricity Production,Other Renewables,0,GWh
Turkey,3/1/2010,Net Electricity Production,Not Specified,9.083,GWh
Turkey,3/1/2010,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",5593.856,GWh
Turkey,3/1/2010,Total Imports,Electricity,49.285,GWh
Turkey,3/1/2010,Total Exports,Electricity,87.495,GWh
Turkey,3/1/2010,Used for pumped storage,Electricity,0,GWh
Turkey,3/1/2010,Distribution Losses,Electricity,2445.956,GWh
Turkey,3/1/2010,Final Consumption (Calculated),Electricity,14042.56,GWh
United Kingdom,3/1/2010,Net Electricity Production,Electricity,33781.969,GWh
United Kingdom,3/1/2010,Net Electricity Production,Nuclear,5762.634,GWh
United Kingdom,3/1/2010,Net Electricity Production,Total Combustible Fuels,26504.278,GWh
United Kingdom,3/1/2010,Net Electricity Production,"Coal, Peat and Manufactured Gases",8202.962,GWh
United Kingdom,3/1/2010,Net Electricity Production,Oil and Petroleum Products,432.558,GWh
United Kingdom,3/1/2010,Net Electricity Production,Natural Gas,16768.434,GWh
United Kingdom,3/1/2010,Net Electricity Production,Combustible Renewables,986.855,GWh
United Kingdom,3/1/2010,Net Electricity Production,Other Combustible Non-Renewables,113.469,GWh
United Kingdom,3/1/2010,Net Electricity Production,Hydro,575.447,GWh
United Kingdom,3/1/2010,Net Electricity Production,Wind,935.577,GWh
United Kingdom,3/1/2010,Net Electricity Production,Solar,3.867,GWh
United Kingdom,3/1/2010,Net Electricity Production,Geothermal,0,GWh
United Kingdom,3/1/2010,Net Electricity Production,Other Renewables,0.167,GWh
United Kingdom,3/1/2010,Net Electricity Production,Not Specified,0,GWh
United Kingdom,3/1/2010,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",2501.913,GWh
United Kingdom,3/1/2010,Total Imports,Electricity,335.892,GWh
United Kingdom,3/1/2010,Total Exports,Electricity,742.793,GWh
United Kingdom,3/1/2010,Used for pumped storage,Electricity,361.491,GWh
United Kingdom,3/1/2010,Distribution Losses,Electricity,2467.373,GWh
United Kingdom,3/1/2010,Final Consumption (Calculated),Electricity,30546.203,GWh
United States,3/1/2010,Net Electricity Production,Electricity,314161.489,GWh
United States,3/1/2010,Net Electricity Production,Nuclear,64634.697,GWh
United States,3/1/2010,Net Electricity Production,Total Combustible Fuels,216628.783,GWh
United States,3/1/2010,Net Electricity Production,"Coal, Peat and Manufactured Gases",146851.199,GWh
United States,3/1/2010,Net Electricity Production,Oil and Petroleum Products,2987.395,GWh
United States,3/1/2010,Net Electricity Production,Natural Gas,61073.708,GWh
United States,3/1/2010,Net Electricity Production,Combustible Renewables,4915.057,GWh
United States,3/1/2010,Net Electricity Production,Other Combustible Non-Renewables,801.425,GWh
United States,3/1/2010,Net Electricity Production,Hydro,22395.357,GWh
United States,3/1/2010,Net Electricity Production,Wind,8683.188,GWh
United States,3/1/2010,Net Electricity Production,Solar,239.148,GWh
United States,3/1/2010,Net Electricity Production,Geothermal,1294.065,GWh
United States,3/1/2010,Net Electricity Production,Not Specified,286.25,GWh
United States,3/1/2010,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",37526.815,GWh
United States,3/1/2010,Total Imports,Electricity,4763.445,GWh
United States,3/1/2010,Total Exports,Electricity,1111.729,GWh
United States,3/1/2010,Used for pumped storage,Electricity,1869.72,GWh
United States,3/1/2010,Distribution Losses,Electricity,19782.077,GWh
United States,3/1/2010,Final Consumption (Calculated),Electricity,296161.407,GWh
Australia,2/1/2010,Net Electricity Production,Electricity,19137.652,GWh
Australia,2/1/2010,Net Electricity Production,Total Combustible Fuels,17725.061,GWh
Australia,2/1/2010,Net Electricity Production,"Coal, Peat and Manufactured Gases",13482.774,GWh
Australia,2/1/2010,Net Electricity Production,Oil and Petroleum Products,401.521,GWh
Australia,2/1/2010,Net Electricity Production,Natural Gas,3624.479,GWh
Australia,2/1/2010,Net Electricity Production,Combustible Renewables,216.287,GWh
Australia,2/1/2010,Net Electricity Production,Hydro,983.425,GWh
Australia,2/1/2010,Net Electricity Production,Wind,390.199,GWh
Australia,2/1/2010,Net Electricity Production,Solar,38.884,GWh
Australia,2/1/2010,Net Electricity Production,Geothermal,0.083,GWh
Australia,2/1/2010,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",1628.878,GWh
Australia,2/1/2010,Used for pumped storage,Electricity,6.75,GWh
Australia,2/1/2010,Distribution Losses,Electricity,1311.132,GWh
Australia,2/1/2010,Final Consumption (Calculated),Electricity,17819.769,GWh
Austria,2/1/2010,Net Electricity Production,Electricity,5300.597,GWh
Austria,2/1/2010,Net Electricity Production,Total Combustible Fuels,2867.572,GWh
Austria,2/1/2010,Net Electricity Production,"Coal, Peat and Manufactured Gases",665.66,GWh
Austria,2/1/2010,Net Electricity Production,Oil and Petroleum Products,183.911,GWh
Austria,2/1/2010,Net Electricity Production,Natural Gas,1663.99,GWh
Austria,2/1/2010,Net Electricity Production,Combustible Renewables,307.411,GWh
Austria,2/1/2010,Net Electricity Production,Other Combustible Non-Renewables,46.6,GWh
Austria,2/1/2010,Net Electricity Production,Hydro,2235.792,GWh
Austria,2/1/2010,Net Electricity Production,Wind,191.396,GWh
Austria,2/1/2010,Net Electricity Production,Solar,4.692,GWh
Austria,2/1/2010,Net Electricity Production,Geothermal,0.111,GWh
Austria,2/1/2010,Net Electricity Production,Not Specified,1.034,GWh
Austria,2/1/2010,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",2739.402,GWh
Austria,2/1/2010,Total Imports,Electricity,2129.51,GWh
Austria,2/1/2010,Total Exports,Electricity,1404.504,GWh
Austria,2/1/2010,Used for pumped storage,Electricity,359.615,GWh
Austria,2/1/2010,Distribution Losses,Electricity,279.943,GWh
Austria,2/1/2010,Final Consumption (Calculated),Electricity,5386.045,GWh
Belgium,2/1/2010,Net Electricity Production,Electricity,7732.28,GWh
Belgium,2/1/2010,Net Electricity Production,Nuclear,3581.267,GWh
Belgium,2/1/2010,Net Electricity Production,Total Combustible Fuels,3851.476,GWh
Belgium,2/1/2010,Net Electricity Production,"Coal, Peat and Manufactured Gases",551.472,GWh
Belgium,2/1/2010,Net Electricity Production,Oil and Petroleum Products,29.616,GWh
Belgium,2/1/2010,Net Electricity Production,Natural Gas,2794.225,GWh
Belgium,2/1/2010,Net Electricity Production,Combustible Renewables,362.417,GWh
Belgium,2/1/2010,Net Electricity Production,Other Combustible Non-Renewables,113.747,GWh
Belgium,2/1/2010,Net Electricity Production,Hydro,149.246,GWh
Belgium,2/1/2010,Net Electricity Production,Wind,123.006,GWh
Belgium,2/1/2010,Net Electricity Production,Solar,10.285,GWh
Belgium,2/1/2010,Net Electricity Production,Not Specified,17,GWh
Belgium,2/1/2010,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",644.954,GWh
Belgium,2/1/2010,Total Imports,Electricity,915.749,GWh
Belgium,2/1/2010,Total Exports,Electricity,947.879,GWh
Belgium,2/1/2010,Used for pumped storage,Electricity,161.941,GWh
Belgium,2/1/2010,Distribution Losses,Electricity,356.368,GWh
Belgium,2/1/2010,Final Consumption (Calculated),Electricity,7181.841,GWh
Canada,2/1/2010,Net Electricity Production,Electricity,53282.139,GWh
Canada,2/1/2010,Net Electricity Production,Nuclear,7089.404,GWh
Canada,2/1/2010,Net Electricity Production,Total Combustible Fuels,12046.013,GWh
Canada,2/1/2010,Net Electricity Production,"Coal, Peat and Manufactured Gases",6394.323,GWh
Canada,2/1/2010,Net Electricity Production,Oil and Petroleum Products,670.294,GWh
Canada,2/1/2010,Net Electricity Production,Natural Gas,4140.031,GWh
Canada,2/1/2010,Net Electricity Production,Combustible Renewables,835.416,GWh
Canada,2/1/2010,Net Electricity Production,Other Combustible Non-Renewables,5.949,GWh
Canada,2/1/2010,Net Electricity Production,Hydro,33436.818,GWh
Canada,2/1/2010,Net Electricity Production,Wind,453.208,GWh
Canada,2/1/2010,Net Electricity Production,Solar,6.657,GWh
Canada,2/1/2010,Net Electricity Production,Other Renewables,2.038,GWh
Canada,2/1/2010,Net Electricity Production,Not Specified,248,GWh
Canada,2/1/2010,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",34734.137,GWh
Canada,2/1/2010,Total Imports,Electricity,1029.204,GWh
Canada,2/1/2010,Total Exports,Electricity,4392.353,GWh
Canada,2/1/2010,Used for pumped storage,Electricity,20.178,GWh
Canada,2/1/2010,Distribution Losses,Electricity,4395.764,GWh
Canada,2/1/2010,Final Consumption (Calculated),Electricity,45503.048,GWh
Chile,2/1/2010,Net Electricity Production,Electricity,4395.951,GWh
Chile,2/1/2010,Net Electricity Production,Total Combustible Fuels,2630.244,GWh
Chile,2/1/2010,Net Electricity Production,"Coal, Peat and Manufactured Gases",1200.646,GWh
Chile,2/1/2010,Net Electricity Production,Oil and Petroleum Products,884.171,GWh
Chile,2/1/2010,Net Electricity Production,Natural Gas,384.781,GWh
Chile,2/1/2010,Net Electricity Production,Combustible Renewables,160.646,GWh
Chile,2/1/2010,Net Electricity Production,Hydro,1741.263,GWh
Chile,2/1/2010,Net Electricity Production,Wind,15.111,GWh
Chile,2/1/2010,Net Electricity Production,Not Specified,9.333,GWh
Chile,2/1/2010,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",1917.02,GWh
Chile,2/1/2010,Total Imports,Electricity,114.132,GWh
Chile,2/1/2010,Distribution Losses,Electricity,373.905,GWh
Chile,2/1/2010,Final Consumption (Calculated),Electricity,4136.179,GWh
Czech Republic,2/1/2010,Net Electricity Production,Electricity,6922.71,GWh
Czech Republic,2/1/2010,Net Electricity Production,Nuclear,2441.506,GWh
Czech Republic,2/1/2010,Net Electricity Production,Total Combustible Fuels,4212.128,GWh
Czech Republic,2/1/2010,Net Electricity Production,"Coal, Peat and Manufactured Gases",3939.082,GWh
Czech Republic,2/1/2010,Net Electricity Production,Oil and Petroleum Products,20.367,GWh
Czech Republic,2/1/2010,Net Electricity Production,Natural Gas,107.637,GWh
